,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,fall
0,,,,,,,
1,-0.00959232613908867,0.13429256594724204,0.1534772182254205,0.019169329073482455,0.0394036208732695,0.011714589989350419,0.0
2,0.1678657074340535,-0.07913669064748174,0.06954436450839374,0.020234291799786974,0.041533546325878495,0.013844515441959498,0.0
3,0.23021582733812984,-0.23261390887290156,0.0,0.014909478168264156,0.0436634717784877,0.0095846645367412,0.0
4,0.2038369304556351,-0.25179856115107935,-0.04076738609112773,0.007454739084132078,0.047923322683706096,0.0010649627263045885,0.0
5,0.1966426858513195,-0.1774580335731415,0.026378896882492953,0.0,0.05537806176783812,-0.00638977635782749,0.0
6,0.059952038369303295,-0.06954436450839285,0.09592326139088847,-0.011714589989350377,0.06389776357827479,-0.007454739084132009,0.0
7,-0.004796163069544335,-0.03357314148681123,0.2254196642685855,-0.014909478168264156,0.06709265175718851,-0.00638977635782749,0.0
8,-0.0959232613908867,-0.00959232613908867,0.29016786570743314,-0.019169329073482344,0.06602768903088391,-0.005324813631522901,0.0
9,-0.07913669064748241,0.06714628297362069,0.4028776978417268,-0.020234291799787085,0.06496272630457939,-0.002129925452609205,0.0
10,0.04076738609112773,0.057553956834532904,0.4532374100719423,-0.022364217252396124,0.05857294994675177,-0.0010649627263046024,0.0
11,0.21822541966426812,0.004796163069544335,0.4100719424460424,-0.02129925452609166,0.05111821086261986,0.0,0.0
12,0.32374100719424437,-0.01918465227817734,0.4748201438848927,-0.022364217252396124,0.04046858359957406,-0.0021299254526091077,0.0
13,0.2781774580335732,0.04316546762589901,0.44124700239808146,-0.0191693290734824,0.026624068157614422,-0.006389776357827476,0.0
14,0.2781774580335732,0.01918465227817734,0.38369304556354944,-0.01810436634717788,0.017039403620873306,-0.0063897763578275035,0.0
15,0.23021582733812984,0.1007194244604317,0.34772182254196693,-0.0191693290734824,0.008519701810436597,-0.0063897763578275035,0.0
16,0.1678657074340526,0.06954436450839374,0.3453237410071939,-0.020234291799787085,-0.0010649627263045192,-0.0031948881789136963,0.0
17,0.12709832134292576,0.0911270983213428,0.2637889688249402,-0.0191693290734824,-0.010649627263045858,-0.007454739084132106,0.0
18,0.004796163069544335,0.09592326139088714,0.24940047961630718,-0.014909478168264101,-0.020234291799786974,-0.005324813631522818,0.0
19,-0.06954436450839374,0.19904076738609122,0.23980815347721762,-0.013844515441959526,-0.022364217252396124,-0.006389776357827476,0.0
20,-0.00959232613908867,0.10551558752997603,0.13669064748201443,-0.010649627263045802,-0.025559105431309903,0.0,0.0
21,-0.023980815347721673,0.07194244604316546,0.09352517985611541,-0.005324813631522873,-0.030883919062832832,-0.0031948881789138073,0.0
22,-0.05275779376498768,0.01678657074340517,0.04556354916067118,-0.005324813631522929,-0.03194888178913741,-0.002129925452609094,0.0
23,-0.11270983213429275,0.009592326139088891,0.05515587529976029,-0.0031948881789137795,-0.033013844515441926,-0.004259850905218299,0.0
24,-0.10071942446043192,0.03597122302158273,-0.00959232613908867,-0.002129925452609094,-0.029818956336528257,-0.005324813631522901,0.0
25,-0.057553956834532016,0.052757793764987904,-0.02637889688249384,-0.002129925452609205,-0.027689030883919108,-0.008519701810436708,0.0
26,-0.11510791366906492,0.1007194244604317,-0.03117505995203862,0.0,-0.025559105431309903,-0.011714589989350294,0.0
27,-0.14388489208633093,0.1079136690647482,-0.01199040767386128,0.0,-0.02023429179978692,-0.0095846645367412,0.0
28,-0.04796163069544335,0.1151079136690647,-0.01438848920863256,0.0,-0.01916932907348251,-0.0063897763578275035,0.0
29,-0.10551558752997625,0.1079136690647482,0.00959232613908867,0.0031948881789137795,-0.014909478168264101,-0.004259850905218299,0.0
30,-0.09592326139088758,0.043165467625899345,-0.03836930455635468,0.004259850905218299,-0.010649627263045802,-0.005324813631522901,0.0
31,-0.01918465227817734,0.0839328537170263,-0.0647482014388494,0.002129925452609205,-0.007454739084132078,-0.0031948881789138073,0.0
32,-0.03597122302158251,0.023980815347721895,-0.028776978417266008,0.003194888178913724,-0.007454739084132023,-0.0031948881789136963,0.0
33,-0.1318944844124701,0.05755395683453235,-0.04796163069544335,0.0063897763578275035,0.0,-0.007454739084132106,0.0
34,-0.09352517985611541,0.08153477218225413,-0.047961630695444235,0.004259850905218299,0.0,-0.005324813631522901,0.0
35,-0.07913669064748152,0.014388489208633115,-0.014388489208633004,0.008519701810436597,0.0010649627263046302,-0.005324813631522901,0.0
36,-0.057553956834532904,0.07913669064748202,-0.028776978417266008,0.007454739084132078,0.004259850905218299,-0.004259850905218299,0.0
37,0.02637889688249473,0.062350119904076795,-0.014388489208633004,0.007454739084132023,0.0063897763578275035,-0.0031948881789137795,0.0
38,0.06474820143884852,0.09112709832134291,0.03597122302158251,0.007454739084132078,0.008519701810436597,-0.0010649627263045192,0.0
39,0.07434052757793808,0.0887290167865708,-0.007194244604316502,0.009584664536741228,0.007454739084132078,0.002129925452609205,0.0
40,0.07913669064748152,0.1103117505995203,0.028776978417266008,0.009584664536741172,0.0063897763578275035,0.002129925452609094,0.0
41,-0.004796163069544335,0.1175059952038369,0.11510791366906492,0.009584664536741283,0.002129925452609094,0.005324813631522929,0.0
42,-0.09832134292565975,0.1175059952038369,0.15587529976019177,0.011714589989350321,0.002129925452609205,0.009584664536741172,0.0
43,-0.12230215827338053,0.1510791366906475,0.1318944844124701,0.012779552715655007,-0.004259850905218299,0.0095846645367412,0.0
44,-0.04556354916067207,0.09832134292565953,0.11510791366906492,0.01810436634717777,-0.0063897763578275035,0.018104366347177908,0.0
45,0.023980815347721673,0.019184652278177394,0.04796163069544379,0.01916932907348251,-0.008519701810436708,0.018104366347177797,0.0
46,-0.040767386091126845,-0.009592326139088725,0.03357314148681034,0.017039403620873195,-0.009584664536741172,0.017039403620873306,0.0
47,-0.1606714628297361,0.0647482014388489,0.03117505995203862,0.021299254526091604,-0.010649627263045802,0.01810436634717788,0.0
48,-0.07673860911270936,0.05035971223021596,0.009592326139088225,0.02023429179978703,-0.014909478168264101,0.017039403620873222,0.0
49,0.10551558752997536,-0.01918465227817756,0.05035971223021596,0.022364217252396124,-0.012779552715655007,0.014909478168264101,0.0
50,-0.07434052757793808,-0.00959232613908867,0.08393285371702675,0.021299254526091604,-0.013844515441959498,0.017039403620873292,0.0
51,-0.3093525179856105,0.12470023980815348,0.10071942446043147,0.024494142705005384,-0.018104366347177797,0.015974440894568703,0.0
52,-0.11270983213429275,0.08153477218225413,0.0767386091127098,0.024494142705005273,-0.018104366347177908,0.022364217252396193,0.0
53,0.0503597122302164,-0.04796163069544357,0.014388489208633004,0.024494142705005384,-0.022364217252396096,0.025559105431309903,0.0
54,-0.18944844124700388,0.031175059952038398,0.10071942446043192,0.021299254526091604,-0.024494142705005384,0.0266240681576145,0.0
55,-0.4604316546762579,0.06714628297362102,0.247002398081535,0.023429179978700754,-0.0244941427050053,0.0340788072417464,0.0
56,-0.5467625899280559,0.0,0.2589928057553954,0.022364217252396124,-0.027689030883919108,0.0436634717784878,0.0
57,-0.12470023980815625,-0.2158273381294964,0.0335731414868099,0.021299254526091604,-0.0287539936102236,0.042598509052183105,0.0
58,0.41247002398081634,-0.539568345323741,-0.24700239808153412,0.018104366347177825,-0.027689030883919108,0.03833865814696488,0.0
59,0.45323741007194407,-0.565947242206235,-0.2829736211031175,0.012779552715654896,-0.019169329073482396,0.020234291799787002,0.0
60,-0.04796163069544512,-0.3597122302158273,-0.035971223021582954,0.008519701810436708,-0.012779552715655002,0.0010649627263046024,0.0
61,-0.39088729016786594,-0.21822541966426856,0.026378896882494285,0.0,-0.0053248136315229,-0.0095846645367412,0.0
62,-0.1606714628297361,-0.11031175059952036,-0.09592326139088803,0.0010649627263045192,0.003194888178913801,-0.01810436634717788,0.0
63,0.04556354916067207,-0.09592326139088758,-0.0479616306954429,-0.0021299254526091493,0.005324813631522899,-0.024494142705005315,0.0
64,-0.11270983213429453,0.155875299760192,0.1318944844124701,-0.005324813631522818,0.007454739084132,-0.027689030883919094,0.0
65,-0.15587529976019,0.2877697841726621,0.1750599520383691,0.0,0.0063897763578275,-0.022364217252396103,0.0
66,0.04796163069544335,0.2901678657074339,0.11990407673860926,-0.0010649627263046302,0.0074547390841321025,-0.011714589989350398,0.0
67,0.3812949640287773,0.1199040767386092,0.03597122302158251,0.006389776357827448,0.007454739084131995,-0.0031948881789138003,0.0
68,0.6235011990407671,0.0023980815347721673,0.011990407673860837,0.0021299254526091493,0.007454739084132099,-0.0063897763578273994,0.0
69,0.522781774580336,-0.14628297362110315,0.02158273381294995,0.0010649627263046302,0.008519701810436604,-0.010649627263045802,0.0
70,0.1918465227817734,-0.07913669064748197,0.13669064748201443,-0.0031948881789137795,0.0095846645367412,-0.0138445154419596,0.0
71,-0.20863309352517945,0.00959232613908867,0.2446043165467624,-0.012779552715654896,0.010649627263045802,-0.0117145899893502,0.0
72,-0.29016786570743314,0.05035971223021585,0.15827338129496393,-0.019169329073482455,0.0031948881789137934,-0.0063897763578275,0.0
73,-0.16306954436450916,0.09592326139088725,0.1606714628297361,-0.021299254526091604,-0.004259850905218299,-0.0031948881789136997,0.0
74,-0.07194244604316502,0.12230215827338137,0.23741007194244634,-0.024494142705005273,-0.004259850905218396,0.0042598509052182995,0.0
75,0.07194244604316502,0.12230215827338131,0.18944844124700255,-0.026624068157614533,-0.013844515441959505,0.0031948881789137,0.0
76,0.04076738609112773,0.1175059952038369,0.16067146282973588,-0.023429179978700754,-0.014909478168264094,0.0,0.0
77,-0.0863309352517998,0.12230215827338131,0.11510791366906492,-0.021299254526091604,-0.0181043663471779,0.0021299254526092,0.0
78,-0.21822541966426812,0.1342925659472421,0.11031175059952036,-0.019169329073482344,-0.0212992545260916,-0.0042598509052182995,0.0
79,-0.22541966426858373,0.17266187050359721,0.0023980815347721673,-0.017039403620873306,-0.0212992545260914,-0.0042598509052184,0.0
80,-0.22302158273381423,0.16786570743405269,-0.1294964028776977,-0.011714589989350377,-0.0170394036208733,-0.0042598509052183,0.0
81,-0.21822541966426812,0.08393285371702641,-0.1870503597122306,-0.009584664536741228,-0.0063897763578275035,-0.006389776357827498,0.0
82,-0.18705035971223083,0.1199040767386092,-0.15587529976019154,-0.005324813631522929,0.0,-0.006389776357827403,0.0
83,-0.16306954436450916,0.05515587529976018,-0.08872901678657086,-0.005324813631522818,0.009584664536741203,-0.004259850905218399,0.0
84,-0.07673860911271113,0.033573141486810565,-0.062350119904076795,-0.009584664536741228,0.015974440894568696,-0.005324813631522898,0.0
85,0.10071942446043458,-0.021582733812949728,0.016786570743405393,-0.010649627263045858,0.0191693290734823,-0.0021299254526091008,0.0
86,0.11510791366906403,-0.016786570743405282,-0.031175059952038398,-0.01703940362087325,0.0212992545260916,-0.002129925452609198,0.0
87,0.11750599520383886,-0.004796163069544335,0.04316546762589901,-0.021299254526091604,0.025559105431309896,-0.005324813631522901,0.0
88,0.07434052757793452,0.0695443645083933,0.10071942446043192,-0.023429179978700698,0.02342917997870081,-0.003194888178913703,0.0
89,0.00719424460431739,0.20383693045563545,0.0767386091127098,-0.025559105431309903,0.023429179978700698,0.0,0.0
90,-0.03357314148681034,0.2997601918465228,0.10071942446043147,-0.026624068157614478,0.018104366347177894,0.004259850905218299,0.0
91,0.026378896882492953,0.2829736211031175,0.12230215827338142,-0.025559105431309903,0.01810436634717781,0.017039403620873302,0.0
92,0.0023980815347730555,0.227817745803357,0.1390887290167866,-0.02342917997870081,0.014909478168264184,0.0244941427050053,0.0
93,-0.04796163069544335,0.2014388489208636,0.12470023980815359,-0.021299254526091604,0.012779552715654896,0.0298189563365281,0.0
94,-0.028776978417264232,0.16546762589928043,0.1151079136690647,-0.0191693290734824,0.008519701810436597,0.033013844515441995,0.0
95,-0.09352517985611719,0.14388489208633093,0.14388489208633104,-0.011714589989350321,0.0031948881789138073,0.033013844515442,0.0
96,-0.10071942446043103,0.12230215827338142,0.15587529976019177,-0.013844515441959582,0.0010649627263046024,0.03620873269435569,0.0
97,-0.10791366906474842,0.05755395683453246,0.14388489208633093,-0.007454739084132023,-0.002129925452609205,0.03194888178913732,0.0
