oldindex,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,fall
39,0.7458033573141485,-0.17026378896882488,0.508393285371703,0.0063897763578275035,0.03940362087326943,0.0191693290734824,0.0
40,-0.35011990407673865,-0.37889688249400477,0.9496402877697854,0.0031948881789136963,0.0340788072417465,0.015974440894568703,0.0
41,-0.8081534772182257,-0.05035971223021579,0.6666666666666661,-0.002129925452609094,0.03194888178913735,0.008519701810436695,0.0
42,-2.731414868105515,0.021582733812949673,0.800959232613911,0.0031948881789136963,0.025559105431309903,0.008519701810436597,0.0
43,-10.884892086330936,-0.026378896882494007,4.364508393285369,0.007454739084131995,0.058572949946751884,0.002129925452609205,0.0
44,-18.949640287769782,0.1894484412470024,4.393285371702637,0.0,0.12034078807241744,-0.028753993610223696,0.0
45,-13.033573141486812,1.702637889688249,-0.5491606714628294,-0.0010649627263044914,0.15441959531416405,-0.0617678381256656,0.0
46,1.8201438848920901,-0.05275779376498768,-4.201438848920863,0.015974440894568703,0.0031948881789137795,0.042598509052183195,0.0
47,15.23501199040767,-3.2829736211031175,-0.8729016786570751,0.0244941427050053,-0.06922257720979785,0.10862619808306709,0.0
48,10.676258992805757,0.016786570743405393,4.887290167865707,0.0031948881789136963,-0.06922257720979752,-0.057507987220447296,0.0
49,2.5515587529976003,-0.2398081534772183,3.973621103117506,-0.0191693290734824,-0.1405750798722044,-0.0436634717784878,0.0
50,-3.6882494004796165,0.6786570743405276,1.9832134292565948,-0.04898828541001071,-0.19382321618743348,-0.0575079872204472,0.0
51,-3.9064748201438846,0.3165467625899283,-0.29976019184652314,-0.0383386581469648,-0.23855165069222584,-0.0085197018104366,0.0
52,-1.7026378896882441,2.1486810551558753,0.6546762589928061,-0.028753993610223683,-0.2566560170394036,-0.0340788072417465,0.0
53,0.8105515587529979,1.1534772182254196,-1.3980815347721824,-0.005324813631522901,-0.3343982960596379,0.06922257720979749,0.0
54,1.6163069544364461,1.0863309352517985,-1.0599520383693046,0.017039403620873292,-0.28328008519701803,0.09052183173588929,0.0
55,3.2973621103117488,0.19664268585131905,-2.028776978417266,0.0394036208732695,-0.2332268370607029,0.1203407880724175,0.0
56,3.3956834532374067,-0.28537170263788925,-2.719424460431655,0.0585729499467518,-0.1735889243876465,0.09265175718849838,0.0
57,0.02637889688249828,-1.4004796163069546,-5.664268585131894,0.060702875399361006,-0.13951011714589967,0.07987220447284343,0.0
58,6.582733812949641,0.29496402877697836,5.669064748201438,0.08732694355697551,0.14696485623003175,0.03727369542066028,0.0
59,3.3645083932853694,-0.8177458033573144,-3.709832134292566,0.04579339723109699,-0.1863684771033013,0.0191693290734824,0.0
60,3.6235011990407697,-2.2326139088729016,0.5299760191846525,0.0851970181043663,0.006389776357827337,0.0063897763578275035,0.0
61,0.33812949640287737,0.5035971223021583,1.8465227817745804,0.04792332268370614,-0.021299254526091493,-0.11501597444089462,0.0
62,2.892086330935252,-1.6139088729016788,-1.7482014388489207,0.052183173588924325,-0.08945686900958472,-0.029818956336528202,0.0
63,2.095923261390887,0.6282973621103118,0.275779376498801,0.03727369542066028,-0.04472843450479225,-0.12460063897763579,0.0
64,3.124700239808154,-0.8896882494004799,-0.2973621103117505,0.03727369542066028,-0.09797657082002154,-0.0532481363152289,0.0
65,2.6211031175059945,0.023980815347722118,-1.6834532374100721,0.013844515441959526,-0.14164004259850893,-0.11075612353567629,0.0
66,1.9808153477218227,-0.4220623501199041,-0.08153477218225369,0.017039403620873306,-0.10117145899893498,-0.0820021299254525,0.0
67,0.9136690647482011,0.10071942446043192,-0.5491606714628308,-0.009584664536741228,-0.11075612353567621,-0.0915867944621939,0.0
68,-0.4076738609112702,-0.29736211031175097,-0.3597122302158269,-0.024494142705005273,-0.07774227902023423,-0.0756123535676251,0.0
69,-2.014388489208634,0.1390887290167866,0.5947242206235028,-0.04046858359957406,-0.029818956336528313,-0.08626198083067088,0.0
70,-2.9520383693045558,0.27338129496402885,0.23021582733812807,-0.058572949946751884,-0.026624068157614422,-0.0777422790202344,0.0
71,-3.3477218225419665,0.4100719424460433,-0.00719424460431739,-0.06283280085197024,-0.022364217252396346,-0.07987220447284343,0.0
72,-3.41726618705036,0.539568345323741,-0.050359712230214626,-0.0532481363152289,-0.015974440894568565,-0.07880724174653886,0.0
73,-4.124700239808153,1.3980815347721822,-0.44844124700239796,-0.05005324813631529,-0.010649627263045858,-0.07028753993610226,0.0
74,-3.858513189448442,1.3501199040767384,-0.5467625899280577,-0.03301384451544187,0.03514376996805124,-0.020234291799786974,0.0
75,-3.139088729016784,1.6450839328537172,-0.5323741007194247,-0.021299254526091604,0.09797657082002109,0.008519701810436597,0.0
76,-1.5107913669064779,1.1822541966426856,-0.47961630695443525,-0.003194888178913724,0.15441959531416405,0.06815761448349311,0.0
77,0.49160671462829875,0.5563549160671464,-0.36690647482014427,0.01597444089456862,0.20021299254526093,0.11075612353567627,0.0
78,2.0455635491606703,-0.21342925659472378,0.22302158273381067,0.030883919062832776,0.23003194888178924,0.12353567625133122,0.0
79,2.726618705035971,-0.8321342925659478,0.7434052757793772,0.036208732694355705,0.2289669861554846,0.11075612353567621,0.0
80,2.49400479616307,-1.0383693045563547,0.7625899280575563,0.03301384451544198,0.194888178913738,0.0798722044728435,0.0
81,1.8177458033573144,-1.0911270983213428,0.7913669064748188,0.0191693290734824,0.16187433439829602,0.053248136315229,0.0
82,1.4988009592326144,-1.0599520383693046,0.4532374100719423,-0.014909478168264101,0.12886048988285415,0.0372736954206602,0.0
83,1.0191846522781773,-0.7577937649880095,0.20143884892086206,-0.04046858359957395,0.10330138445154413,0.0212992545260916,0.0
84,0.7913669064748197,-0.6714628297362111,0.02398081534772345,-0.060702875399361034,0.08519701810436642,0.0170394036208732,0.0
85,0.465227817745804,-0.34292565947242215,0.20863309352517945,-0.07774227902023428,0.07987220447284338,0.012779552715654998,0.0
86,0.4628297362110305,-0.11990407673860903,-0.07434052757793808,-0.08626198083067102,0.07028753993610232,0.024494142705005304,0.0
87,0.1342925659472427,0.11031175059952036,-0.06714628297362069,-0.0820021299254526,0.0766773162939297,0.02662406815761449,0.0
88,0.17026378896882477,0.275779376498801,0.026378896882492953,-0.0713525026624068,0.0915867944621938,0.030883919062832804,0.0
89,0.08633093525179802,0.24460431654676262,0.15587529976019265,-0.0575079872204472,0.1033013844515441,0.034078807241746514,0.0
90,0.07673860911271024,0.026378896882493952,0.3525179856115104,-0.0340788072417465,0.10436634717784879,0.034078807241746584,0.0
91,0.0839328537170263,-0.16306954436450838,0.5155875299760195,-0.014909478168264101,0.10862619808306709,0.022364217252396096,0.0
92,0.18225419664268605,-0.14388489208633093,0.44124700239808146,0.0010649627263045053,0.10010649627263052,-0.002129925452609094,0.0
93,0.0911270983213428,-0.11750599520383709,0.5323741007194247,0.011714589989350398,0.0937167199148029,-0.017039403620873306,0.0
94,0.11270983213429253,-0.17745803357314105,0.6115107913669062,0.0181043663471779,0.0820021299254527,-0.026624068157614506,0.0
95,0.09832134292565953,0.07194244604316524,0.5875299760191846,0.019169329073482396,0.06496272630457933,-0.03407880724174649,0.0
96,0.3309352517985611,0.15587529976019177,0.6714628297362113,0.022364217252396103,0.04792332268370603,-0.022364217252396207,0.0
97,0.41966426858513195,0.19424460431654667,0.580335731414868,0.020234291799787002,0.022364217252396235,-0.0191693290734824,0.0
98,0.290167865707434,0.22541966426858517,0.5323741007194243,0.0191693290734824,-0.0010649627263046302,-0.008519701810436695,0.0
99,0.1846522781774581,0.1007194244604317,0.4940047961630696,0.0181043663471779,-0.021299254526091604,0.007454739084132106,0.0
100,0.3860911270983213,0.18705035971223016,0.24940047961630718,0.015974440894568696,-0.03514376996805113,0.013844515441959498,0.0
101,0.2805755395683453,0.031175059952038398,-0.13429256594724182,0.014909478168264101,-0.048988285410010546,0.023429179978700795,0.0
102,0.00479616306954439,-0.22781774580335734,-0.21342925659472467,0.013844515441959498,-0.04898828541001066,0.03088391906283279,0.0
103,-0.223021582733813,-0.290167865707434,-0.3309352517985613,0.012779552715654896,-0.04153354632587869,0.03194888178913741,0.0
104,-0.0935251798561151,-0.2086330935251799,-0.4844124700239809,0.009584664536741297,-0.027689030883919052,0.0287539936102236,0.0
105,-0.316546762589928,-0.20623501199040772,-0.6043165467625902,0.007454739084132023,-0.009584664536741172,0.021299254526091604,0.0
106,-0.2853717026378897,-0.40287769784172656,-0.4892086330935248,0.011714589989350377,0.010649627263045802,0.017039403620873306,0.0
107,0.007194244604316502,-0.27338129496402885,-0.45563549160671446,0.012779552715654924,0.027689030883919052,-0.00425985090521841,0.0
108,0.02877697841726623,-0.25659472422062324,-0.32374100719424437,0.010649627263045774,0.03940362087326943,-0.007454739084131995,0.0
109,0.021582733812949617,-0.3932853717026381,0.09352517985611453,0.012779552715655007,0.04792332268370603,-0.011714589989350405,0.0
110,0.4532374100719425,-0.2853717026378897,-0.004796163069545223,0.0095846645367412,0.03940362087326954,-0.029818956336528202,0.0
111,0.4076738609112709,-0.14148681055155876,0.2901678657074349,0.0063897763578275035,0.0340788072417465,-0.04685835995740151,0.0
112,0.4460431654676259,-0.2230215827338129,0.11750599520383709,0.002129925452609094,0.018104366347177825,-0.04472843450479229,0.0
113,0.5059952038369305,0.08872901678657064,0.011990407673860837,-0.0010649627263044914,0.0031948881789137795,-0.0564430244941427,0.0
114,0.10311750599520386,0.09592326139088758,-0.04796163069544335,0.004259850905218299,-0.011714589989350377,-0.059637912673056404,0.0
115,0.3213429256594724,-0.4220623501199041,-0.19904076738609167,-0.004259850905218299,-0.015974440894568676,-0.028753993610223596,0.0
116,-0.2829736211031175,0.6498800959232613,-0.3788968824940042,-0.014909478168264212,-0.021299254526091604,-0.045793397231097,0.0
117,-0.4172661870503598,0.4292565947242206,-0.2997601918465227,-0.00532481363152279,-0.011714589989350377,-0.020234291799787002,0.0
118,-0.5731414868105515,0.0695443645083933,-0.3141486810551566,-0.007454739084132106,0.0021299254526091493,-0.01277955271565491,0.0
119,-0.5107913669064748,0.0335731414868099,-0.3573141486810547,-0.005324813631522901,0.011714589989350377,-0.014909478168264101,0.0
120,-0.2613908872901679,-0.12949640287769748,-0.232613908872902,-0.004259850905218299,0.017039403620873306,-0.011714589989350377,0.0
121,-0.37170263788968827,-0.22062350119904073,0.08633093525179891,-0.008519701810436597,0.019169329073482344,-0.02342917997870081,0.0
122,-0.0767386091127098,-0.41726618705035934,0.18705035971222994,-0.018104366347177908,0.021299254526091604,-0.0340788072417465,0.0
123,-0.22541966426858528,-0.1390887290167866,0.20143884892086383,-0.027689030883919094,0.012779552715655007,-0.05644302449414271,0.0
124,0.2637889688249402,-0.48201438848920874,0.02637889688249384,-0.03620873269435569,0.004259850905218299,-0.043663471778487783,0.0
125,-0.07913669064748208,0.07434052757793808,-0.14868105515587615,-0.059637912673056404,-0.014909478168264156,-0.051118210862619806,0.0
126,-0.49400479616306947,0.3717026378896877,-0.7434052757793754,-0.0660276890308838,-0.019169329073482455,-0.025559105431309903,0.0
127,-1.0023980815347724,0.426858513189448,-1.1079136690647493,-0.0670926517571885,0.0,-0.010649627263045802,0.0
128,-1.1558752997601918,-0.01438848920863256,-1.2541966426858515,-0.061767838125665706,0.04046858359957406,0.00425985090521841,0.0
129,-1.251798561151079,0.12470023980815359,-1.0407673860911277,-0.059637912673056404,0.08626198083067094,-0.003194888178913835,0.0
130,-1.6330935251798566,0.11031175059952014,-0.48681055155875086,-0.05324813631522898,0.12140575079872207,-0.004259850905218299,0.0
131,-3.0839328537170267,0.043165467625899456,0.8824940047961629,-0.040468583599574004,0.13951011714590011,-0.008519701810436653,0.0
132,-4.93764988009592,-0.047961630695444235,2.1702637889688248,-0.0383386581469648,0.15015974440894553,-0.018104366347177825,0.0
133,-7.450839328537171,0.6594724220623505,2.779376498800959,-0.040468583599574115,0.14589989350372723,-0.036208732694355705,0.0
134,-10.376498800959236,1.47242206235012,3.328537170263789,-0.04792332268370597,0.10862619808306717,-0.012779552715654896,0.0
135,-13.12470023980815,2.738609112709832,3.565947242206235,-0.060702875399361145,0.01064962726304608,0.028753993610223627,0.0
136,-8.666666666666671,2.414868105515588,3.182254196642686,-0.060702875399361034,-0.11075612353567665,0.1501597444089457,0.0
137,16.15827338129497,-1.2086330935251803,0.6330935251798557,-0.0340788072417465,-0.20234291799786974,0.3312034078807241,0.0
138,29.04796163069544,-3.9016786570743403,-6.712230215827338,0.024494142705005384,-0.3674121405750801,0.2630457933972311,0.0
139,12.836930455635493,-0.10311750599520386,-3.6426858513189444,0.06602768903088385,-0.3088391906283281,-0.06709265175718848,0.0
140,-0.8585131894484412,-2.5323741007194243,-9.07673860911271,0.040468583599574115,-0.32374866879659214,-0.07667731629392971,0.0
141,0.7002398081534769,-0.7482014388489211,5.290167865707435,0.0575079872204472,0.1725239616613419,-0.2012779552715654,0.0
142,-5.9040767386091115,-0.8776978417266186,0.06235011990407635,0.0010649627263046302,-0.027689030883919108,-0.1853035143769968,0.0
143,-5.836930455635492,-0.03836930455635468,1.884892086330935,0.04153354632587858,0.13205537806176793,-0.22257720979765708,0.0
144,-4.249400479616305,1.8776978417266186,0.9832134292565948,0.06176783812566561,0.031948881789137296,-0.26411075612353574,0.0
145,-2.398081534772185,1.1127098321342925,-1.5059952038369309,0.07454739084132059,-0.18956336528221512,-0.22896698615548472,0.0
146,-0.3597122302158269,1.5467625899280575,-0.057553956834532016,0.0798722044728434,-0.281150159744409,-0.22896698615548428,0.0
147,3.8177458033573153,1.0815347721822541,-0.7266187050359711,0.0500532481363153,-0.3407880724174653,-0.12460063897763618,0.0
148,5.764988009592326,0.9952038369304557,-2.6618705035971244,0.0063897763578273925,-0.33333333333333337,-0.014909478168263934,0.0
149,3.3956834532374103,1.79136690647482,-3.441247002398079,-0.013844515441959512,-0.275825346112886,0.04153354632587858,0.0
150,0.7625899280575534,1.4508393285371706,-4.062350119904076,-0.0191693290734824,-0.18104366347177847,0.0926517571884986,0.0
151,-1.8657074340527575,1.1270983213429258,-4.007194244604317,-0.030883919062832776,-0.028753993610223683,0.12886048988285403,0.0
152,-4.592326139088729,1.7769784172661867,-2.685851318944845,-0.04259850905218321,0.15548455804046857,0.16293929712460065,0.0
153,-6.175059952038372,0.8489208633093517,-2.0551558752997607,-0.03194888178913738,0.29499467518636846,0.2705005324813631,0.0
154,-6.856115107913666,0.43405275779376495,0.26378896882494374,-0.029818956336528202,0.4345047923322684,0.2917997870074548,0.0
155,-5.1966426858513195,-0.7218225419664268,2.0143884892086312,-0.01597444089456873,0.4877529286474973,0.3152289669861555,0.0
156,-2.333333333333332,-0.7218225419664259,2.13189448441247,-0.004259850905218299,0.4696485623003196,0.2779552715654951,0.0
157,2.5299760191846516,-1.7625899280575537,2.0575539568345356,0.013844515441959526,0.43024494142704994,0.26091586794462207,0.0
158,5.817745803357319,-1.9832134292565953,2.9160671462829697,0.027689030883918997,0.380191693290735,0.17678381256656017,0.0
159,5.601918465227813,-1.9160671462829737,2.983213429256592,0.02342917997870078,0.2715654952076676,0.08839190628328009,0.0
160,4.09832134292566,-1.803357314148681,3.1582733812949666,0.005324813631522901,0.19275825346112874,0.03514376996805102,0.0
161,2.5875299760191837,-1.5707434052757794,3.3836930455635494,-0.018104366347177797,0.1192758253461137,0.0031948881789137795,0.0
162,1.9880095923261392,-1.247002398081535,2.8585131894484404,-0.03194888178913738,0.04792332268370547,-0.014909478168264156,0.0
163,1.6690647482014396,-0.6834532374100717,2.755395683453238,-0.037273695420660335,-0.011714589989349822,-0.055378061767838105,0.0
164,1.7482014388489202,-0.7266187050359711,2.302158273381295,-0.03727369542066028,-0.06709265175718926,-0.07028753993610226,0.0
165,2.1510791366906474,-0.3501199040767382,1.7290167865707435,-0.023429179978700698,-0.12140575079872162,-0.10543130990415328,0.0
166,1.858513189448441,-0.08393285371702675,1.6235011990407677,-0.008519701810436708,-0.1682641107561238,-0.12034078807241755,0.0
167,1.1366906474820144,0.3597122302158269,1.215827338129496,0.008519701810436708,-0.204472843450479,-0.1395101171458999,0.0
168,0.4484412470023984,0.41486810551558806,0.8297362110311752,0.023429179978700698,-0.220447284345048,-0.13631522896698609,0.0
169,-0.052757793764988126,0.47002398081534746,0.38369304556354944,0.035143769968051186,-0.22364217252396168,-0.11395101171459,0.0
170,-0.8944844124700242,0.9520383693045567,0.07673860911270936,0.03940362087326943,-0.21938232161874338,-0.0990415335463258,0.0
171,-1.3117505995203835,0.9256594724220621,-0.3429256594724217,0.03727369542066028,-0.20553780617678385,-0.06815761448349308,0.0
172,-1.3261390887290168,0.3309352517985612,-0.9184652278177463,0.0394036208732694,-0.1906283280085197,-0.03620873269435572,0.0
173,-1.13189448441247,0.3477218225419665,-0.9784172661870496,0.036208732694355705,-0.15974440894568698,-0.025559105431309875,0.0
174,-1.026378896882494,0.3141486810551559,-0.5611510791366912,0.0351437699680511,-0.1277955271565495,0.002129925452609094,0.0
175,-0.5587529976019181,0.2230215827338129,-0.6402877697841727,0.029818956336528188,-0.0990415335463259,0.019169329073482483,0.0
176,0.5203836930455634,-0.007194244604316502,-1.0167865707434054,0.015974440894568703,-0.0702875399361022,0.028753993610223613,0.0
177,0.5587529976019183,-0.3189448441247003,-0.49400479616306947,0.0095846645367412,-0.038338658146964896,0.0394036208732694,0.0
178,-0.5515587529976018,0.05515587529976018,-0.3141486810551558,-0.0010649627263045053,-0.0159744408945686,0.0319488817891374,0.0
179,-2.1366906474820144,0.04556354916067151,-0.34052757793764993,-0.0031948881789137934,0.025559105431309802,0.0362087326943557,0.0
180,-3.9064748201438846,0.055155875299760126,0.23980815347721823,-0.007454739084132009,0.08626198083067099,0.0319488817891373,0.0
181,-3.3237410071942453,-0.2757793764988009,-0.36690647482014394,-0.010649627263045788,0.1203407880724174,0.038338658146964896,0.0
182,-1.6378896882494,0.1462829736211031,-0.8393285371702638,-0.007454739084132106,0.1427050053248137,0.011714589989350405,0.0
183,1.270983213429254,-0.17505995203836933,-1.0359712230215825,0.007454739084132106,0.12247071352502659,0.005324813631522804,0.0
184,4.100719424460435,-0.8057553956834531,-0.3956834532374103,0.02662406815761449,0.08306709265175721,-0.037273695420660204,0.0
185,4.2829736211031175,-0.6330935251798562,0.9712230215827338,0.0447284345047923,0.0340788072417465,-0.0958466453674121,0.0
186,2.9616306954436453,-0.23980815347721807,1.5203836930455634,0.046858359957401396,-0.02875399361022357,-0.12460063897763579,0.0
187,-0.052757793764988015,0.17985611510791344,2.4244604316546763,0.038338658146964896,-0.08200212992545264,-0.13951011714589992,0.0
188,-3.2973621103117505,0.3549160671462832,1.8800959232613912,0.0266240681576144,-0.1352502662406816,-0.11395101171458999,0.0
189,-4.0215827338129495,0.7146282973621101,0.05515587529975985,0.011714589989350405,-0.1767838125665602,-0.08413205537806179,0.0
190,-2.853717026378897,0.6474820143884892,-0.8417266187050361,0.0031948881789137934,-0.2247071352502661,-0.056443024494142624,0.0
191,-0.4604316546762597,0.3669064748201438,-0.920863309352518,-0.011714589989350405,-0.30138445154419596,-0.021299254526091604,0.0
192,1.8800959232613916,0.004796163069544401,-1.014388489208633,-0.03940362087326949,-0.40042598509052185,0.010649627263045747,0.0
193,3.321342925659472,-0.5443645083932853,-1.129496402877698,-0.06283280085197,-0.4547390841320553,0.05005324813631529,0.0
194,2.2853717026378892,0.5515587529976018,-1.5371702637889688,-0.08519701810436639,-0.4323748668796592,0.054313099041533475,0.0
195,1.597122302158274,0.8225419664268586,-3.194244604316547,-0.08519701810436629,-0.34824281150159764,0.08945686900958472,0.0
196,0.7985611510791362,0.8009592326139088,-4.400479616306955,-0.07241746538871141,-0.23216187433439806,0.08945686900958472,0.0
197,-0.35731414868105515,0.7697841726618706,-4.872901678657074,-0.055378061767838216,-0.09052183173588935,0.06389776357827467,0.0
198,-1.239808153477218,0.12470023980815359,-4.191846522781773,-0.024494142705005273,0.06922257720979763,0.05324813631522901,0.0
199,-2.388489208633094,0.17745803357314127,-2.678657074340528,-0.002129925452609205,0.21938232161874316,0.025559105431309903,0.0
200,-2.7769784172661858,0.0767386091127098,-0.33812949640287826,0.030883919062832887,0.3301384451544198,0.008519701810436597,0.0
201,-2.9496402877697854,0.6282973621103118,1.6834532374100704,0.05431309904153353,0.36634717784877524,-0.030883919062832804,0.0
202,-1.7002398081534764,0.6043165467625897,3.4772182254196657,0.07348242811501599,0.33652822151224704,-0.014909478168264101,0.0
203,-0.15587529976019177,1.074340527577938,1.983213429256594,0.06922257720979759,0.220447284345048,0.008519701810436708,0.0
204,0.4892086330935257,1.2589928057553958,1.450839328537171,0.0702875399361023,0.12992545260915866,0.0724174653887114,0.0
205,0.6690647482014374,0.7937649880095918,1.2685851318944845,0.0617678381256655,0.059637912673056404,0.15015974440894558,0.0
206,0.6235011990407688,-0.014388489208633004,0.8944844124700229,0.055378061767838105,0.020234291799786974,0.2012779552715655,0.0
207,0.8729016786570742,-0.8992805755395681,0.3285371702637896,0.05218317358892441,0.0010649627263046302,0.21938232161874327,0.0
208,1.026378896882493,-1.7434052757793763,-0.5947242206234993,0.044728434504792275,-0.0010649627263046302,0.19275825346112896,0.0
209,0.34772182254196693,-1.8177458033573144,-0.6882494004796182,0.03194888178913741,0.019169329073482455,0.1309904153354633,0.0
210,-0.3860911270983216,-1.8201438848920866,-0.7314148681055137,0.012779552715655007,0.04792332268370614,0.07880724174653886,0.0
211,-0.7314148681055173,-1.6618705035971222,-0.5731414868105542,-0.00425985090521841,0.09904153354632589,0.024494142705005273,0.0
212,-0.5155875299760151,-1.2565947242206237,-0.41486810551558584,-0.026624068157614394,0.1405750798722045,-0.025559105431309903,0.0
213,-0.1438848920863336,-1.103117505995204,-0.2398081534772185,-0.04366347177848781,0.1703940362087326,-0.053248136315228956,0.0
214,0.29496402877697925,-0.8537170263788965,0.42206235011990145,-0.05644302449414268,0.1916932907348242,-0.08626198083067094,0.0
215,0.8585131894484412,-0.5587529976019185,0.714628297362113,-0.06283280085197021,0.18743343982960597,-0.11182108626198084,0.0
216,1.1918465227817734,-0.0023980815347721673,0.7769784172661858,-0.068157614483493,0.16187433439829613,-0.13205537806176781,0.0
217,1.565947242206236,0.15107913669064743,1.0431654676258972,-0.0692225772097976,0.13844515441959532,-0.1224707135250267,0.0
218,1.5875299760191846,0.3573141486810556,1.0215827338129522,-0.0702875399361023,0.10117145899893498,-0.11501597444089451,0.0
219,1.613908872901678,0.49400479616306914,0.9256594724220619,-0.06602768903088388,0.06283280085197018,-0.10436634717784882,0.0
220,1.4916067146282979,0.6762589928057552,0.9688249400479618,-0.059637912673056515,0.03301384451544198,-0.08732694355697548,0.0
221,1.0719424460431657,0.6211031175059953,0.4076738609112711,-0.0532481363152289,-0.0021299254526091493,-0.0628328008519701,0.0
222,0.6762589928057554,0.7122302158273384,1.0191846522781773,-0.04579339723109693,-0.007454739084132078,-0.0351437699680511,0.0
