index,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,fall
7567,-0.7338129496402876,2.4388489208633093,1.304556354916068,-0.20447284345047922,0.15761448349307772,-0.04792332268370608,0.0
7568,0.014388489208633004,1.6187050359712232,1.7673860911271007,-0.17252396166134182,0.07667731629392982,0.06709265175718859,0.0
7569,0.565947242206235,0.6019184652278176,0.5155875299760169,-0.13844515441959532,-0.04153354632587858,0.12247071352502659,0.0
7570,0.16306954436450827,-0.09352517985611497,-0.7074340527577938,-0.10543130990415342,-0.07987220447284349,0.1246006389776358,0.0
7571,-0.47002398081534746,-0.8441247002398082,-1.0911270983213424,-0.08306709265175719,-0.07135250266240645,0.11821086261980819,0.0
7572,-1.5251798561151082,-1.4100719424460433,-1.884892086330936,-0.051118210862619806,-0.05218317358892488,0.0830670926517572,0.0
7573,-2.678657074340528,-1.4148681055155874,-1.9952038369304539,-0.0362087326943556,0.0031948881789136685,0.033013844515441995,0.0
7574,-2.707434052757794,-1.1606714628297363,-2.685851318944845,-0.0298189563365282,0.04792332268370636,-0.009584664536741297,0.0
7575,-1.623501199040767,-1.4364508393285371,-2.901678657074342,-0.011714589989350398,0.1352502662406816,-0.021299254526091493,0.0
7576,-0.9640287769784175,-1.9328537170263793,-2.285371702637889,-0.0063897763578275035,0.2151224707135242,-0.053248136315229004,0.0
7577,-1.565947242206235,-1.7553956834532372,-3.1534772182254187,-0.010649627263045795,0.24174653887114017,-0.1352502662406815,0.0
7578,-0.8009592326139092,-0.9184652278177454,-0.7338129496402885,-0.020234291799787002,0.39723109691160796,-0.2289669861554846,0.0
7579,-0.23261390887290112,0.7002398081534773,0.43405275779376495,-0.006389776357827406,0.3769968051118211,-0.3099041533546326,0.0
7580,1.071942446043165,2.129496402877698,-1.7601918465227868,0.033013844515441905,0.30670926517571895,-0.3226837060702875,0.0
7581,0.5491606714628299,3.6282973621103114,-0.340527577937646,0.0830670926517571,0.46858359957401496,-0.31948881789137384,0.0
7582,0.10791366906474842,5.215827338129496,2.0671462829736207,0.12034078807241749,0.5537806176783812,-0.29925452609158665,0.0
7583,0.9232613908872902,6.671462829736212,2.944844124700243,0.15654952076677323,0.5197018104366348,-0.20766773162939334,0.0
7584,2.592326139088729,6.465227817745802,5.386091127098322,0.2097976570820021,0.49946751863684735,-0.0031948881789134465,0.0
7585,-0.22062350119904073,3.9112709832134307,8.942446043165466,0.24281150159744413,0.35143769968051153,0.2587859424920127,0.0
7586,-1.0935251798561145,-0.3333333333333357,7.848920863309353,0.19914802981895618,0.056443024494142735,0.4621938232161875,0.0
7587,5.37410071942446,-3.43165467625899,5.254196642685851,0.08306709265175738,-0.12566560170394037,0.43876464323748665,0.0
7588,9.48441247002398,-2.8201438848920883,2.5587529976019185,-0.0021299254526092604,-0.2960596379126732,0.16613418530351437,0.0
7589,9.239808153477219,-2.0935251798561136,1.8489208633093521,-0.05857294994675177,-0.457933972310969,0.09371671991480307,0.0
7590,6.052757793764993,-2.318944844124701,0.44124700239808234,-0.1011714589989351,-0.6389776357827477,0.16187433439829602,0.0
7591,5.625899280575531,-0.2781774580335732,-2.9016786570743407,-0.09371671991480302,-0.6293929712460062,0.04792332268370611,0.0
7592,5.968824940047966,2.0215827338129504,1.0095923261390882,-0.0021299254526091493,-0.35250266240681577,0.024494142705005287,0.0
7593,5.887290167865707,-0.08153477218225724,2.724220623501199,0.08626198083067094,-0.5005324813631523,0.2587859424920127,0.0
7594,0.1438848920863265,-2.5515587529976003,2.5611510791366907,0.10969116080937169,-0.6911608093716721,0.2534611288604899,0.0
7595,-5.465227817745806,-2.741007194244604,6.661870503597122,0.03940362087326954,-0.6166134185303513,0.039403620873269485,0.0
7596,-6.290167865707431,-2.798561151079136,11.01199040767386,-0.12140575079872218,-0.769968051118211,-0.1309904153354633,0.0
7597,-4.882494004796165,-0.9616306954436453,5.988009592326144,-0.28115015974440893,-1.315228966986155,-0.3301384451544195,0.0
7598,3.131894484412477,2.261390887290168,-0.32134292565947575,-0.18530351437699688,-1.479233226837061,-0.36741214057508,0.0
7599,16.146282973621098,-1.4508393285371706,-4.062350119904075,0.18956336528221518,-1.4600638977635771,0.07880724174653897,0.0
7600,22.426858513189458,-6.558752997601918,-16.39328537170264,0.610223642172524,-1.6102236421725236,0.02023429179978692,0.0
7601,7.673860911270978,-3.016786570743405,-15.49400479616307,0.7412140575079873,-0.9936102236421736,-0.7561235356762513,0.0
