cts,date,Accelerometer [m/s2],1,2,temperature [°C]
81.009,2024-02-04T11:31:39.795Z,8.92326139088729,1.5515587529976018,9.079136690647482,10.482421875
86.03446733668342,2024-02-04T11:31:39.806Z,8.93285371702638,1.4172661870503598,8.925659472422062,10.482421875
91.05993467336684,2024-02-04T11:31:39.818Z,8.764988009592326,1.4964028776978417,8.856115107913668,10.482421875
96.08540201005026,2024-02-04T11:31:39.829Z,8.534772182254196,1.7290167865707433,8.856115107913668,10.482421875
101.11086934673368,2024-02-04T11:31:39.841Z,8.33093525179856,1.9808153477218224,8.896882494004796,10.482421875
106.1363366834171,2024-02-04T11:31:39.853Z,8.134292565947241,2.158273381294964,8.870503597122303,10.482421875
111.16180402010052,2024-02-04T11:31:39.864Z,8.074340527577938,2.2278177458033572,8.774580335731414,10.482421875
116.18727135678394,2024-02-04T11:31:39.876Z,8.079136690647482,2.261390887290168,8.549160671462829,10.482421875
121.21273869346736,2024-02-04T11:31:39.887Z,8.175059952038369,2.2709832134292567,8.258992805755396,10.482421875
126.23820603015078,2024-02-04T11:31:39.899Z,8.254196642685852,2.2038369304556356,7.856115107913669,10.482421875
131.26367336683418,2024-02-04T11:31:39.911Z,8.213429256594724,2.146282973621103,7.402877697841727,10.482421875
136.2891407035176,2024-02-04T11:31:39.922Z,7.995203836930456,2.1414868105515588,6.9928057553956835,10.482421875
141.31460804020102,2024-02-04T11:31:39.934Z,7.671462829736211,2.160671462829736,6.517985611510792,10.482421875
146.34007537688444,2024-02-04T11:31:39.945Z,7.393285371702638,2.117505995203837,6.07673860911271,10.482421875
151.36554271356786,2024-02-04T11:31:39.957Z,7.115107913669065,2.0983213429256593,5.693045563549161,10.482421875
156.39101005025128,2024-02-04T11:31:39.969Z,6.884892086330935,1.9976019184652278,5.345323741007194,10.482421875
161.4164773869347,2024-02-04T11:31:39.980Z,6.7170263788968825,1.9280575539568345,5,10.482421875
166.44194472361812,2024-02-04T11:31:39.992Z,6.589928057553957,1.8369304556354915,4.73621103117506,10.482421875
171.46741206030154,2024-02-04T11:31:40.003Z,6.585131894484412,1.7410071942446044,4.486810551558753,10.482421875
176.49287939698496,2024-02-04T11:31:40.015Z,6.654676258992806,1.5419664268585132,4.247002398081535,10.482421875
181.51834673366838,2024-02-04T11:31:40.027Z,6.664268585131895,1.4364508393285371,4.110311750599521,10.482421875
186.5438140703518,2024-02-04T11:31:40.038Z,6.6882494004796165,1.3645083932853717,4.016786570743405,10.482421875
191.56928140703522,2024-02-04T11:31:40.050Z,6.741007194244604,1.3477218225419665,3.971223021582734,10.482421875
196.59474874371864,2024-02-04T11:31:40.061Z,6.853717026378897,1.3381294964028776,3.9160671462829737,10.482421875
201.62021608040206,2024-02-04T11:31:40.073Z,6.954436450839329,1.3021582733812949,3.9256594724220624,10.482421875
206.64568341708548,2024-02-04T11:31:40.085Z,7.011990407673861,1.249400479616307,3.952038369304556,10.482421875
211.6711507537689,2024-02-04T11:31:40.096Z,7.127098321342926,1.1486810551558753,3.983213429256595,10.482421875
216.69661809045232,2024-02-04T11:31:40.108Z,7.270983213429257,1.040767386091127,3.9952038369304557,10.482421875
221.72208542713574,2024-02-04T11:31:40.120Z,7.3189448441247,0.9256594724220624,4.009592326139089,10.482421875
226.74755276381916,2024-02-04T11:31:40.131Z,7.424460431654676,0.8177458033573142,4,10.482421875
231.77302010050258,2024-02-04T11:31:40.143Z,7.520383693045564,0.7745803357314148,4.038369304556355,10.482421875
236.798487437186,2024-02-04T11:31:40.154Z,7.539568345323741,0.6906474820143885,4.103117505995204,10.482421875
241.82395477386942,2024-02-04T11:31:40.166Z,7.575539568345324,0.6666666666666666,4.13189448441247,10.482421875
246.84942211055284,2024-02-04T11:31:40.178Z,7.707434052757794,0.6091127098321343,4.179856115107913,10.482421875
251.87488944723626,2024-02-04T11:31:40.189Z,7.800959232613909,0.5275779376498801,4.227817745803358,10.482421875
256.9003567839197,2024-02-04T11:31:40.201Z,7.880095923261391,0.513189448441247,4.242206235011991,10.482421875
261.92582412060307,2024-02-04T11:31:40.212Z,7.937649880095924,0.434052757793765,4.270983213429257,10.482421875
266.95129145728646,2024-02-04T11:31:40.224Z,7.911270983213429,0.37170263788968827,4.28537170263789,10.482421875
271.97675879396985,2024-02-04T11:31:40.236Z,7.84652278177458,0.2805755395683453,4.249400479616307,10.482421875
277.00222613065324,2024-02-04T11:31:40.247Z,7.772182254196642,0.19184652278177458,4.256594724220624,10.482421875
282.02769346733663,2024-02-04T11:31:40.259Z,7.693045563549161,0.0815347721822542,4.227817745803358,10.482421875
287.05316080402,2024-02-04T11:31:40.270Z,7.697841726618705,-0.03597122302158273,4.112709832134293,10.482421875
292.0786281407034,2024-02-04T11:31:40.282Z,7.796163069544365,-0.15347721822541965,3.9568345323741005,10.482421875
297.1040954773868,2024-02-04T11:31:40.294Z,7.918465227817745,-0.30455635491606714,3.824940047961631,10.482421875
302.1295628140702,2024-02-04T11:31:40.305Z,7.9640287769784175,-0.4028776978417266,3.709832134292566,10.482421875
307.1550301507536,2024-02-04T11:31:40.317Z,7.940047961630696,-0.42206235011990406,3.661870503597122,10.482421875
312.180497487437,2024-02-04T11:31:40.328Z,7.980815347721823,-0.41247002398081534,3.628297362110312,10.482421875
