cts,date,Gyroscope [rad/s],gyr1,gyr2,temperature [°C]
78.447,2024-03-16T13:13:36.700Z,0.19701810436634717,-0.15228966986155484,-0.1853035143769968,10.68359375
83.4724336734694,2024-03-16T13:13:36.711Z,0.17252396166134185,-0.18743343982960597,-0.1597444089456869,10.68359375
88.49786734693879,2024-03-16T13:13:36.723Z,0.15228966986155484,-0.22577209797657083,-0.12566560170394037,10.68359375
93.52330102040818,2024-03-16T13:13:36.734Z,0.12779552715654952,-0.26943556975505856,-0.08306709265175719,10.68359375
98.54873469387758,2024-03-16T13:13:36.746Z,0.10649627263045794,-0.32055378061767836,-0.046858359957401494,10.68359375
103.57416836734697,2024-03-16T13:13:36.757Z,0.08732694355697551,-0.369542066027689,-0.003194888178913738,10.68359375
108.59960204081636,2024-03-16T13:13:36.769Z,0.0670926517571885,-0.41214057507987223,0.027689030883919063,10.68359375
113.62503571428576,2024-03-16T13:13:36.780Z,0.04898828541001065,-0.443024494142705,0.058572949946751864,10.68359375
118.65046938775515,2024-03-16T13:13:36.792Z,0.0362087326943557,-0.4653887113951012,0.07028753993610223,10.68359375
123.67590306122455,2024-03-16T13:13:36.803Z,0.027689030883919063,-0.4845580404685836,0.08306709265175719,10.68359375
128.70133673469394,2024-03-16T13:13:36.815Z,0.01810436634717785,-0.5015974440894568,0.08519701810436635,10.68359375
133.72677040816333,2024-03-16T13:13:36.826Z,0.014909478168264111,-0.5207667731629393,0.09691160809371673,10.68359375
138.75220408163273,2024-03-16T13:13:36.838Z,0.014909478168264111,-0.5431309904153354,0.1033013844515442,10.68359375
143.77763775510212,2024-03-16T13:13:36.849Z,0.021299254526091587,-0.5686900958466453,0.12673056443024494,10.68359375
148.8030714285715,2024-03-16T13:13:36.861Z,0.03407880724174654,-0.5963791267305645,0.15654952076677317,10.68359375
153.8285051020409,2024-03-16T13:13:36.872Z,0.055378061767838126,-0.6219382321618744,0.19808306709265175,10.68359375
158.8539387755103,2024-03-16T13:13:36.884Z,0.07667731629392971,-0.650692225772098,0.23322683706070288,10.68359375
163.8793724489797,2024-03-16T13:13:36.895Z,0.10649627263045794,-0.6858359957401491,0.2747603833865815,10.68359375
168.9048061224491,2024-03-16T13:13:36.907Z,0.1395101171458999,-0.7231096911608094,0.3184238551650692,10.68359375
173.93023979591848,2024-03-16T13:13:36.918Z,0.17678381256656017,-0.7539936102236422,0.34185303514376997,10.68359375
178.95567346938788,2024-03-16T13:13:36.930Z,0.21831735889243875,-0.7912673056443025,0.362087326943557,10.68359375
183.98110714285727,2024-03-16T13:13:36.941Z,0.2598509052183174,-0.8285410010649628,0.38232161874334397,10.68359375
189.00654081632666,2024-03-16T13:13:36.953Z,0.29605963791267303,-0.838125665601704,0.37912673056443025,10.68359375
194.03197448979606,2024-03-16T13:13:36.964Z,0.329073482428115,-0.805111821086262,0.34291799787007454,10.68359375
199.05740816326545,2024-03-16T13:13:36.976Z,0.3514376996805112,-0.7571884984025559,0.2534611288604899,10.68359375
204.08284183673484,2024-03-16T13:13:36.987Z,0.34824281150159747,-0.724174653887114,0.16613418530351437,10.68359375
209.10827551020424,2024-03-16T13:13:36.999Z,0.3248136315228967,-0.6964856230031949,0.13099041533546327,10.68359375
214.13370918367363,2024-03-16T13:13:37.010Z,0.29605963791267303,-0.6879659211927582,0.1299254526091587,10.68359375
219.15914285714302,2024-03-16T13:13:37.022Z,0.2523961661341853,-0.7305644302449414,0.15228966986155484,10.68359375
224.18457653061242,2024-03-16T13:13:37.033Z,0.19169329073482427,-0.805111821086262,0.18849840255591055,10.68359375
229.2100102040818,2024-03-16T13:13:37.045Z,0.11288604898828541,-0.873269435569755,0.23003194888178913,10.68359375
234.2354438775512,2024-03-16T13:13:37.056Z,0.013844515441959531,-0.9020234291799787,0.28753993610223644,10.68359375
239.2608775510206,2024-03-16T13:13:37.068Z,-0.08945686900958466,-0.8477103301384451,0.3546325878594249,10.68359375
244.28631122449,2024-03-16T13:13:37.079Z,-0.18743343982960597,-0.6869009584664537,0.410010649627263,10.68359375
249.3117448979594,2024-03-16T13:13:37.091Z,-0.27582534611288606,-0.40042598509052185,0.4398296059637913,10.68359375
254.33717857142878,2024-03-16T13:13:37.102Z,-0.34185303514376997,-0.014909478168264111,0.4387646432374867,10.68359375
259.3626122448982,2024-03-16T13:13:37.114Z,-0.38338658146964855,0.43450479233226835,0.3993610223642173,10.68359375
264.38804591836754,2024-03-16T13:13:37.125Z,-0.4164004259850905,0.933972310969116,0.33865814696485624,10.68359375
269.4134795918369,2024-03-16T13:13:37.137Z,-0.43450479233226835,1.4462193823216187,0.26091586794462196,10.68359375
274.43891326530627,2024-03-16T13:13:37.148Z,-0.43024494142705005,1.9190628328008519,0.17252396166134185,10.68359375
279.46434693877563,2024-03-16T13:13:37.160Z,-0.4142705005324814,2.33013844515442,0.04046858359957402,10.68359375
284.489780612245,2024-03-16T13:13:37.171Z,-0.38338658146964855,2.676251331203408,-0.0979765708200213,10.68359375
289.51521428571436,2024-03-16T13:13:37.183Z,-0.3546325878594249,2.7050053248136314,-0.22790202342917998,10.68359375
294.54064795918373,2024-03-16T13:13:37.194Z,-0.3109691160809372,2.7997870074547393,-0.38232161874334397,10.68359375
