cts,date,Gyroscope [rad/s],1,2,temperature [°C]
85709.89304522666,2024-03-16T10:11:17.812Z,0.7103301384451545,-0.48562300319488816,0.663471778487753,19.908203125
85714.91976884476,2024-03-16T10:11:17.817Z,0.7188498402555911,-0.4749733759318424,0.6283280085197018,19.908203125
85719.94649246286,2024-03-16T10:11:17.822Z,0.724174653887114,-0.4440894568690096,0.5985090521831736,19.908203125
85724.97321608095,2024-03-16T10:11:17.827Z,0.7284345047923323,-0.3993610223642173,0.5623003194888179,19.908203125
85729.99993969905,2024-03-16T10:11:17.832Z,0.7284345047923323,-0.3450479233226837,0.5271565495207667,19.908203125
85735.02666331714,2024-03-16T10:11:17.837Z,0.724174653887114,-0.2779552715654952,0.4792332268370607,19.908203125
85740.05338693524,2024-03-16T10:11:17.842Z,0.7273695420660277,-0.19914802981895632,0.45154419595314166,19.908203125
85745.08011055333,2024-03-16T10:11:17.847Z,0.7252396166134185,-0.1235356762513312,0.40894568690095845,19.908203125
85750.10683417143,2024-03-16T10:11:17.851Z,0.7199148029818956,-0.05324813631522897,0.38232161874334397,19.908203125
85755.13355778952,2024-03-16T10:11:17.856Z,0.7103301384451545,0.005324813631522897,0.3588924387646432,19.908203125
85760.16028140762,2024-03-16T10:11:17.861Z,0.7018104366347178,0.05644302449414271,0.34611288604898827,19.908203125
85765.18700502571,2024-03-16T10:11:17.866Z,0.6932907348242812,0.10223642172523961,0.3343982960596379,19.908203125
85770.21372864381,2024-03-16T10:11:17.871Z,0.6869009584664537,0.1448349307774228,0.3301384451544196,19.908203125
85775.2404522619,2024-03-16T10:11:17.876Z,0.6794462193823216,0.1853035143769968,0.32694355697550587,19.908203125
85780.26717588,2024-03-16T10:11:17.881Z,0.6698615548455804,0.22470713525026625,0.3258785942492013,19.908203125
85785.2938994981,2024-03-16T10:11:17.886Z,0.6613418530351438,0.26091586794462196,0.3258785942492013,19.908203125
85790.32062311619,2024-03-16T10:11:17.891Z,0.6517571884984026,0.29605963791267303,0.32800851970181044,19.908203125
85795.34734673428,2024-03-16T10:11:17.896Z,0.6443024494142705,0.3333333333333333,0.32374866879659214,19.908203125
85800.37407035238,2024-03-16T10:11:17.901Z,0.6347177848775293,0.3738019169329074,0.32055378061767836,19.908203125
85805.40079397048,2024-03-16T10:11:17.906Z,0.6261980830670927,0.4164004259850905,0.3194888178913738,19.908203125
85810.42751758857,2024-03-16T10:11:17.911Z,0.6166134185303515,0.45580404685835996,0.3184238551650692,19.908203125
85815.45424120667,2024-03-16T10:11:17.916Z,0.6059637912673056,0.48775292864749736,0.31203407880724177,19.908203125
85820.48096482476,2024-03-16T10:11:17.921Z,0.5953141640042598,0.5143769968051118,0.30564430244941426,19.908203125
85825.50768844286,2024-03-16T10:11:17.926Z,0.5889243876464324,0.5282215122470714,0.2928647497337593,19.908203125
85830.53441206095,2024-03-16T10:11:17.931Z,0.5793397231096912,0.5271565495207667,0.2779552715654952,19.908203125
85835.56113567905,2024-03-16T10:11:17.936Z,0.5686900958466453,0.5133120340788072,0.2598509052183174,19.908203125
85840.58785929714,2024-03-16T10:11:17.941Z,0.5580404685835996,0.48668796592119273,0.23855165069222578,19.908203125
85845.61458291524,2024-03-16T10:11:17.946Z,0.5452609158679447,0.4504792332268371,0.21192758253461128,19.908203125
85850.64130653333,2024-03-16T10:11:17.951Z,0.531416400425985,0.4036208732694356,0.18423855165069222,19.908203125
85855.66803015143,2024-03-16T10:11:17.956Z,0.516506922257721,0.34611288604898827,0.15335463258785942,19.908203125
85860.69475376952,2024-03-16T10:11:17.961Z,0.5026624068157615,0.28434504792332266,0.1235356762513312,19.908203125
85865.72147738762,2024-03-16T10:11:17.966Z,0.48668796592119273,0.22257720979765708,0.0926517571884984,19.908203125
85870.74820100571,2024-03-16T10:11:17.971Z,0.46751863684771033,0.16719914802981894,0.06283280085197018,19.908203125
85875.77492462381,2024-03-16T10:11:17.976Z,0.4483493077742279,0.11501597444089456,0.04046858359957402,19.908203125
85880.8016482419,2024-03-16T10:11:17.981Z,0.4323748668796592,0.06389776357827476,0.02023429179978701,19.908203125
85885.82837186,2024-03-16T10:11:17.986Z,0.4164004259850905,0.01597444089456869,0.009584664536741214,19.908203125
85890.8550954781,2024-03-16T10:11:17.991Z,0.4057507987220447,-0.03514376996805112,0.008519701810436636,19.908203125
85895.88181909619,2024-03-16T10:11:17.996Z,0.3972310969116081,-0.08200212992545261,0.008519701810436636,19.908203125
85900.90854271429,2024-03-16T10:11:18.001Z,0.3929712460063898,-0.12460063897763578,0.011714589989350373,19.908203125
85905.93526633238,2024-03-16T10:11:18.006Z,0.3919062832800852,-0.16187433439829607,0.013844515441959531,19.908203125
85910.96198995048,2024-03-16T10:11:18.011Z,0.3887113951011715,-0.1959531416400426,0.014909478168264111,19.908203125
85915.98871356857,2024-03-16T10:11:18.016Z,0.38232161874334397,-0.23429179978700745,0.01703940362087327,19.908203125
85921.01543718667,2024-03-16T10:11:18.021Z,0.3769968051118211,-0.2736954206602769,0.014909478168264111,19.908203125
85926.04216080476,2024-03-16T10:11:18.026Z,0.3706070287539936,-0.31203407880724177,0.02023429179978701,19.908203125
85931.06888442286,2024-03-16T10:11:18.031Z,0.36421725239616615,-0.34611288604898827,0.023429179978700747,19.908203125
85936.09560804095,2024-03-16T10:11:18.036Z,0.3556975505857295,-0.3759318423855165,0.03301384451544196,19.908203125
85941.12233165905,2024-03-16T10:11:18.041Z,0.3503727369542066,-0.3961661341853035,0.0362087326943557,19.908203125
85946.14905527714,2024-03-16T10:11:18.046Z,0.34611288604898827,-0.4164004259850905,0.03727369542066028,19.908203125
