cts,date,Gyroscope [rad/s],1,2,temperature [°C]
266.3281224489794,2024-03-16T10:22:32.925Z,-0.25878594249201275,0.06283280085197018,-0.4110756123535676,11.55859375
271.35361224489776,2024-03-16T10:22:32.936Z,-0.2779552715654952,0.11927582534611289,-0.4291799787007455,11.55859375
276.3791020408161,2024-03-16T10:22:32.948Z,-0.3077742279020234,0.19488817891373802,-0.44089456869009586,11.55859375
281.4045918367345,2024-03-16T10:22:32.960Z,-0.34185303514376997,0.29605963791267303,-0.443024494142705,11.55859375
286.43008163265284,2024-03-16T10:22:32.972Z,-0.37167199148029817,0.4185303514376997,-0.4291799787007455,11.55859375
291.4555714285712,2024-03-16T10:22:32.983Z,-0.39403620873269435,0.5527156549520766,-0.39403620873269435,11.55859375
296.48106122448957,2024-03-16T10:22:32.995Z,-0.4078807241746539,0.6922257720979765,-0.33865814696485624,11.55859375
301.5065510204079,2024-03-16T10:22:33.007Z,-0.4110756123535676,0.8264110756123536,-0.2673056443024494,11.55859375
306.5320408163263,2024-03-16T10:22:33.019Z,-0.402555910543131,0.9488817891373802,-0.1757188498402556,11.55859375
311.55753061224465,2024-03-16T10:22:33.031Z,-0.3865814696485623,1.0511182108626198,-0.07561235356762513,11.55859375
316.583020408163,2024-03-16T10:22:33.042Z,-0.3599574014909478,1.1256656017039404,0.029818956336528223,11.55859375
321.60851020408137,2024-03-16T10:22:33.054Z,-0.32800851970181044,1.1714589989350372,0.1448349307774228,11.55859375
326.63399999999973,2024-03-16T10:22:33.066Z,-0.2928647497337593,1.192758253461129,0.27689030883919064,11.55859375
331.6594897959181,2024-03-16T10:22:33.078Z,-0.2523961661341853,1.1789137380191694,0.39829605963791265,11.55859375
336.68497959183645,2024-03-16T10:22:33.090Z,-0.20021299254526093,1.1309904153354633,0.5218317358892439,11.55859375
341.7104693877548,2024-03-16T10:22:33.101Z,-0.1448349307774228,1.0596379126730564,0.6187433439829606,11.55859375
346.7359591836732,2024-03-16T10:22:33.113Z,-0.09371671991480299,0.9574014909478168,0.6922257720979765,11.55859375
351.76144897959153,2024-03-16T10:22:33.125Z,-0.038338658146964855,0.8434504792332268,0.731629392971246,11.55859375
356.7869387755099,2024-03-16T10:22:33.137Z,0.013844515441959531,0.7103301384451545,0.7337593184238551,11.55859375
361.81242857142826,2024-03-16T10:22:33.148Z,0.05750798722044728,0.564430244941427,0.7018104366347178,11.55859375
366.8379183673466,2024-03-16T10:22:33.160Z,0.0979765708200213,0.4057507987220447,0.6400425985090522,11.55859375
371.863408163265,2024-03-16T10:22:33.172Z,0.12566560170394037,0.22790202342917998,0.5505857294994675,11.55859375
376.88889795918334,2024-03-16T10:22:33.184Z,0.14696485623003194,0.038338658146964855,0.4355697550585729,11.55859375
381.9143877551017,2024-03-16T10:22:33.196Z,0.1650692225772098,-0.15228966986155484,0.31629392971246006,11.55859375
386.93987755102006,2024-03-16T10:22:33.207Z,0.17465388711395102,-0.3184238551650692,0.18317358892438765,11.55859375
391.9653673469384,2024-03-16T10:22:33.219Z,0.18210862619808307,-0.4547390841320554,0.05644302449414271,11.55859375
396.9908571428568,2024-03-16T10:22:33.231Z,0.18636847710330137,-0.5527156549520766,-0.05644302449414271,11.55859375
402.01634693877514,2024-03-16T10:22:33.243Z,0.19169329073482427,-0.6134185303514377,-0.14802981895633652,11.55859375
407.0418367346935,2024-03-16T10:22:33.255Z,0.18956336528221512,-0.6538871139510117,-0.21512247071352503,11.55859375
412.06732653061187,2024-03-16T10:22:33.266Z,0.1853035143769968,-0.678381256656017,-0.268370607028754,11.55859375
417.0928163265302,2024-03-16T10:22:33.278Z,0.1799787007454739,-0.6751863684771033,-0.30670926517571884,11.55859375
422.1183061224486,2024-03-16T10:22:33.290Z,0.17145899893503727,-0.6570820021299254,-0.33865814696485624,11.55859375
427.14379591836695,2024-03-16T10:22:33.302Z,0.16400425985090522,-0.6293929712460063,-0.3546325878594249,11.55859375
432.1692857142853,2024-03-16T10:22:33.313Z,0.15761448349307774,-0.5953141640042598,-0.36741214057507987,11.55859375
437.19477551020367,2024-03-16T10:22:33.325Z,0.14270500532481364,-0.5527156549520766,-0.36847710330138445,11.55859375
442.22026530612203,2024-03-16T10:22:33.337Z,0.1288604898828541,-0.5005324813631523,-0.369542066027689,11.55859375
447.2457551020404,2024-03-16T10:22:33.349Z,0.11075612353567625,-0.43450479233226835,-0.36315228966986157,11.55859375
452.27124489795875,2024-03-16T10:22:33.361Z,0.09158679446219382,-0.3514376996805112,-0.3546325878594249,11.55859375
457.2967346938771,2024-03-16T10:22:33.372Z,0.07028753993610223,-0.2534611288604899,-0.34291799787007454,11.55859375
462.3222244897955,2024-03-16T10:22:33.384Z,0.051118210862619806,-0.14589989350372737,-0.33120340788072417,11.55859375
467.34771428571383,2024-03-16T10:22:33.396Z,0.02875399361022364,-0.024494142705005325,-0.3301384451544196,11.55859375
472.3732040816322,2024-03-16T10:22:33.408Z,-0.0010649627263045794,0.1182108626198083,-0.3439829605963791,11.55859375
477.39869387755056,2024-03-16T10:22:33.420Z,-0.038338658146964855,0.27050053248136313,-0.3865814696485623,11.55859375
482.4241836734689,2024-03-16T10:22:33.431Z,-0.07348242811501597,0.40042598509052185,-0.4355697550585729,11.55859375
487.4496734693873,2024-03-16T10:22:33.443Z,-0.11501597444089456,0.49307774227902024,-0.4941427050053248,11.55859375
492.47516326530564,2024-03-16T10:22:33.455Z,-0.16400425985090522,0.5399361022364217,-0.5740149094781682,11.55859375
497.500653061224,2024-03-16T10:22:33.467Z,-0.21831735889243875,0.5548455804046858,-0.6389776357827476,11.55859375
502.52614285714236,2024-03-16T10:22:33.478Z,-0.27582534611288606,0.5463258785942492,-0.7082002129925452,11.55859375
507.5516326530607,2024-03-16T10:22:33.490Z,-0.3343982960596379,0.5335463258785943,-0.7507987220447284,11.55859375
512.5771224489791,2024-03-16T10:22:33.502Z,-0.39403620873269435,0.5218317358892439,-0.7667731629392971,11.55859375
517.6026122448975,2024-03-16T10:22:33.514Z,-0.4398296059637913,0.54419595314164,-0.7401490947816827,11.55859375
522.6281020408159,2024-03-16T10:22:33.526Z,-0.4792332268370607,0.582534611288605,-0.6837060702875399,11.55859375
527.6535918367342,2024-03-16T10:22:33.537Z,-0.5058572949946751,0.65814696485623,-0.5985090521831736,11.55859375
532.6790816326526,2024-03-16T10:22:33.549Z,-0.5218317358892439,0.759318423855165,-0.4941427050053248,11.55859375
537.704571428571,2024-03-16T10:22:33.561Z,-0.5228966986155484,0.8817891373801917,-0.38338658146964855,11.55859375
542.7300612244893,2024-03-16T10:22:33.573Z,-0.5154419595314164,1.0159744408945688,-0.27050053248136313,11.55859375
547.7555510204077,2024-03-16T10:22:33.585Z,-0.5015974440894568,1.1522896698615548,-0.15761448349307774,11.55859375
552.781040816326,2024-03-16T10:22:33.596Z,-0.4845580404685836,1.2800851970181044,-0.06070287539936102,11.55859375
557.8065306122444,2024-03-16T10:22:33.608Z,-0.4696485623003195,1.3887113951011714,0.009584664536741214,11.55859375
562.8320204081627,2024-03-16T10:22:33.620Z,-0.45686900958466453,1.476038338658147,0.06070287539936102,11.55859375
567.8575102040811,2024-03-16T10:22:33.632Z,-0.4483493077742279,1.5250266240681576,0.08626198083067092,11.55859375
572.8829999999995,2024-03-16T10:22:33.643Z,-0.4472843450479233,1.5303514376996805,0.09691160809371673,11.55859375
577.9084897959178,2024-03-16T10:22:33.655Z,-0.4494142705005325,1.5133120340788073,0.07561235356762513,11.55859375
582.9339795918362,2024-03-16T10:22:33.667Z,-0.4504792332268371,1.4547390841320553,0.055378061767838126,11.55859375
587.9594693877546,2024-03-16T10:22:33.679Z,-0.4547390841320554,1.3631522896698616,0.023429179978700747,11.55859375
592.9849591836729,2024-03-16T10:22:33.691Z,-0.4483493077742279,1.248136315228967,-0.02023429179978701,11.55859375
598.0104489795913,2024-03-16T10:22:33.702Z,-0.43769968051118213,1.1033013844515442,-0.06070287539936102,11.55859375
603.0359387755096,2024-03-16T10:22:33.714Z,-0.41959531416400425,0.9456869009584664,-0.09478168264110756,11.55859375
608.061428571428,2024-03-16T10:22:33.726Z,-0.3919062832800852,0.777422790202343,-0.12034078807241747,11.55859375
613.0869183673464,2024-03-16T10:22:33.738Z,-0.35676251331203407,0.6240681576144835,-0.134185303514377,11.55859375
618.1124081632647,2024-03-16T10:22:33.750Z,-0.31735889243876464,0.5005324813631523,-0.12673056443024494,11.55859375
623.1378979591831,2024-03-16T10:22:33.761Z,-0.2779552715654952,0.3961661341853035,-0.10543130990415335,11.55859375
628.1633877551014,2024-03-16T10:22:33.773Z,-0.23855165069222578,0.30670926517571884,-0.08200212992545261,11.55859375
633.1888775510198,2024-03-16T10:22:33.785Z,-0.20234291799787008,0.23322683706070288,-0.05324813631522897,11.55859375
638.2143673469382,2024-03-16T10:22:33.797Z,-0.16826411075612355,0.1810436634717785,-0.025559105431309903,11.55859375
643.2398571428565,2024-03-16T10:22:33.808Z,-0.13312034078807242,0.14164004259850904,-0.004259850905218318,11.55859375
648.2653469387749,2024-03-16T10:22:33.820Z,-0.10010649627263046,0.11501597444089456,0.01703940362087327,11.55859375
653.2908367346932,2024-03-16T10:22:33.832Z,-0.06815761448349308,0.08732694355697551,0.024494142705005325,11.55859375
658.3163265306116,2024-03-16T10:22:33.844Z,-0.0362087326943557,0.05005324813631523,0.027689030883919063,11.55859375
663.34181632653,2024-03-16T10:22:33.856Z,-0.009584664536741214,0.007454739084132056,0.026624068157614485,11.55859375
668.3673061224483,2024-03-16T10:22:33.867Z,0.011714589989350373,-0.043663471778487756,0.01597444089456869,11.55859375
673.3927959183667,2024-03-16T10:22:33.879Z,0.03301384451544196,-0.09904153354632587,-0.0010649627263045794,11.55859375
678.418285714285,2024-03-16T10:22:33.891Z,0.05005324813631523,-0.15761448349307774,-0.022364217252396165,11.55859375
683.4437755102034,2024-03-16T10:22:33.903Z,0.06496272630457935,-0.21831735889243875,-0.04792332268370607,11.55859375
688.4692653061218,2024-03-16T10:22:33.915Z,0.07454739084132056,-0.2822151224707135,-0.08519701810436635,11.55859375
693.4947551020401,2024-03-16T10:22:33.926Z,0.08093716719914804,-0.34185303514376997,-0.11927582534611289,11.55859375
698.5202448979585,2024-03-16T10:22:33.938Z,0.08306709265175719,-0.3951011714589989,-0.15335463258785942,11.55859375
703.5457346938769,2024-03-16T10:22:33.950Z,0.08413205537806177,-0.43769968051118213,-0.18743343982960597,11.55859375
708.5712244897952,2024-03-16T10:22:33.962Z,0.08306709265175719,-0.46645367412140576,-0.20447284345047922,11.55859375
713.5967142857136,2024-03-16T10:22:33.973Z,0.08200212992545261,-0.48242811501597443,-0.21192758253461128,11.55859375
718.6222040816319,2024-03-16T10:22:33.985Z,0.07987220447284345,-0.48668796592119273,-0.20340788072417465,11.55859375
723.6476938775503,2024-03-16T10:22:33.997Z,0.07880724174653887,-0.47816826411075614,-0.18210862619808307,11.55859375
728.6731836734687,2024-03-16T10:22:34.009Z,0.08093716719914804,-0.4536741214057508,-0.14802981895633652,11.55859375
733.698673469387,2024-03-16T10:22:34.021Z,0.08306709265175719,-0.4132055378061768,-0.11075612353567625,11.55859375
738.7241632653054,2024-03-16T10:22:34.032Z,0.08626198083067092,-0.3706070287539936,-0.07135250266240682,11.55859375
743.7496530612237,2024-03-16T10:22:34.044Z,0.08839190628328009,-0.31629392971246006,-0.04046858359957402,11.55859375
748.7751428571421,2024-03-16T10:22:34.056Z,0.09052183173588925,-0.2598509052183174,-0.01703940362087327,11.55859375
753.8006326530605,2024-03-16T10:22:34.068Z,0.08839190628328009,-0.20447284345047922,-0.002129925452609159,11.55859375
758.8261224489788,2024-03-16T10:22:34.080Z,0.08519701810436635,-0.15761448349307774,0.0010649627263045794,11.55859375
763.8516122448972,2024-03-16T10:22:34.091Z,0.07987220447284345,-0.12247071352502663,-0.003194888178913738,11.55859375
768.8771020408155,2024-03-16T10:22:34.103Z,0.0724174653887114,-0.10436634717784878,-0.011714589989350373,11.55859375
773.9025918367339,2024-03-16T10:22:34.115Z,0.0617678381256656,-0.10436634717784878,-0.02023429179978701,11.55859375
778.9280816326523,2024-03-16T10:22:34.127Z,0.05324813631522897,-0.11608093716719915,-0.03194888178913738,11.55859375
783.9535714285706,2024-03-16T10:22:34.138Z,0.04579339723109691,-0.13738019169329074,-0.0362087326943557,11.55859375
788.979061224489,2024-03-16T10:22:34.150Z,0.042598509052183174,-0.17252396166134185,-0.03301384451544196,11.55859375
794.0045510204073,2024-03-16T10:22:34.162Z,0.04153354632587859,-0.21299254526091588,-0.021299254526091587,11.55859375
799.0300408163257,2024-03-16T10:22:34.174Z,0.04153354632587859,-0.2577209797657082,-0.0010649627263045794,11.55859375
804.0555306122441,2024-03-16T10:22:34.186Z,0.04898828541001065,-0.29605963791267303,0.02875399361022364,11.55859375
809.0810204081624,2024-03-16T10:22:34.197Z,0.054313099041533544,-0.32800851970181044,0.06389776357827476,11.55859375
814.1065102040808,2024-03-16T10:22:34.209Z,0.058572949946751864,-0.34185303514376997,0.10862619808306709,11.55859375
819.1319999999992,2024-03-16T10:22:34.221Z,0.06283280085197018,-0.3397231096911608,0.14589989350372737,11.55859375
824.1574897959175,2024-03-16T10:22:34.233Z,0.06389776357827476,-0.33120340788072417,0.1703940362087327,11.55859375
829.1829795918359,2024-03-16T10:22:34.245Z,0.0670926517571885,-0.3258785942492013,0.1799787007454739,11.55859375
834.2084693877542,2024-03-16T10:22:34.256Z,0.06602768903088392,-0.3354632587859425,0.18636847710330137,11.55859375
839.2339591836726,2024-03-16T10:22:34.268Z,0.05750798722044728,-0.36315228966986157,0.18849840255591055,11.55859375
844.259448979591,2024-03-16T10:22:34.280Z,0.039403620873269436,-0.3908413205537806,0.18636847710330137,11.55859375
849.2849387755093,2024-03-16T10:22:34.292Z,0.02023429179978701,-0.39403620873269435,0.1906283280085197,11.55859375
854.3104285714277,2024-03-16T10:22:34.303Z,-0.004259850905218318,-0.36847710330138445,0.19488817891373802,11.55859375
859.335918367346,2024-03-16T10:22:34.315Z,-0.027689030883919063,-0.3077742279020234,0.21192758253461128,11.55859375
864.3614081632644,2024-03-16T10:22:34.327Z,-0.04792332268370607,-0.21725239616613418,0.22257720979765708,11.55859375
869.3868979591828,2024-03-16T10:22:34.339Z,-0.0670926517571885,-0.0979765708200213,0.22896698615548455,11.55859375
874.4123877551011,2024-03-16T10:22:34.351Z,-0.08306709265175719,0.038338658146964855,0.22364217252396165,11.55859375
879.4378775510195,2024-03-16T10:22:34.362Z,-0.09584664536741214,0.1799787007454739,0.20979765708200213,11.55859375
884.4633673469378,2024-03-16T10:22:34.374Z,-0.10862619808306709,0.3184238551650692,0.17252396166134185,11.55859375
889.4888571428562,2024-03-16T10:22:34.386Z,-0.11927582534611289,0.4483493077742279,0.134185303514377,11.55859375
894.5143469387746,2024-03-16T10:22:34.398Z,-0.13205537806176784,0.5527156549520766,0.0777422790202343,11.55859375
899.5398367346929,2024-03-16T10:22:34.410Z,-0.14696485623003194,0.6272630457933972,0.019169329073482427,11.55859375
904.5653265306113,2024-03-16T10:22:34.421Z,-0.1597444089456869,0.663471778487753,-0.03727369542066028,11.55859375
909.5908163265296,2024-03-16T10:22:34.433Z,-0.1757188498402556,0.6624068157614483,-0.08413205537806177,11.55859375
914.616306122448,2024-03-16T10:22:34.445Z,-0.19275825346112885,0.6219382321618744,-0.13205537806176784,11.55859375
919.6417959183664,2024-03-16T10:22:34.457Z,-0.20873269435569755,0.5473908413205538,-0.1703940362087327,11.55859375
924.6672857142847,2024-03-16T10:22:34.468Z,-0.22044728434504793,0.4440894568690096,-0.19701810436634717,11.55859375
929.6927755102031,2024-03-16T10:22:34.480Z,-0.22790202342917998,0.32055378061767836,-0.2108626198083067,11.55859375
934.7182653061215,2024-03-16T10:22:34.492Z,-0.23109691160809373,0.18423855165069222,-0.21192758253461128,11.55859375
939.7437551020398,2024-03-16T10:22:34.504Z,-0.22790202342917998,0.05218317358892439,-0.19914802981895632,11.55859375
944.7692448979582,2024-03-16T10:22:34.516Z,-0.21938232161874335,-0.06922257720979766,-0.1799787007454739,11.55859375
949.7947346938765,2024-03-16T10:22:34.527Z,-0.2012779552715655,-0.17358892438764642,-0.14270500532481364,11.55859375
954.8202244897949,2024-03-16T10:22:34.539Z,-0.18210862619808307,-0.2577209797657082,-0.1033013844515442,11.55859375
959.8457142857133,2024-03-16T10:22:34.551Z,-0.16080937167199147,-0.32055378061767836,-0.051118210862619806,11.55859375
964.8712040816316,2024-03-16T10:22:34.563Z,-0.14164004259850904,-0.37167199148029817,0.002129925452609159,11.55859375
969.89669387755,2024-03-16T10:22:34.575Z,-0.12140575079872204,-0.4132055378061768,0.06070287539936102,11.55859375
974.9221836734683,2024-03-16T10:22:34.586Z,-0.10543130990415335,-0.44195953141640043,0.11395101171458999,11.55859375
979.9476734693867,2024-03-16T10:22:34.598Z,-0.09371671991480299,-0.4653887113951012,0.16293929712460065,11.55859375
984.9731632653051,2024-03-16T10:22:34.610Z,-0.08093716719914804,-0.48775292864749736,0.20766773162939298,11.55859375
989.9986530612234,2024-03-16T10:22:34.622Z,-0.07135250266240682,-0.5058572949946751,0.2417465388711395,11.55859375
995.0241428571418,2024-03-16T10:22:34.633Z,-0.06389776357827476,-0.5079872204472844,0.2641107561235357,11.55859375
1000.0496326530601,2024-03-16T10:22:34.645Z,-0.05750798722044728,-0.5026624068157615,0.2779552715654952,11.55859375
1005.0751224489785,2024-03-16T10:22:34.657Z,-0.058572949946751864,-0.48668796592119273,0.26198083067092653,11.55859375
1010.1006122448969,2024-03-16T10:22:34.669Z,-0.06496272630457935,-0.4728434504792332,0.2321618743343983,11.55859375
1015.1261020408152,2024-03-16T10:22:34.681Z,-0.06922257720979766,-0.4696485623003195,0.18636847710330137,11.55859375
1020.1515918367336,2024-03-16T10:22:34.692Z,-0.07987220447284345,-0.4728434504792332,0.12673056443024494,11.55859375
1025.177081632652,2024-03-16T10:22:34.704Z,-0.08732694355697551,-0.483493077742279,0.05644302449414271,11.55859375
1030.2025714285705,2024-03-16T10:22:34.716Z,-0.09478168264110756,-0.5026624068157615,-0.007454739084132056,11.55859375
1035.228061224489,2024-03-16T10:22:34.728Z,-0.1033013844515442,-0.5250266240681576,-0.07454739084132056,11.55859375
1040.2535510204075,2024-03-16T10:22:34.740Z,-0.10862619808306709,-0.536741214057508,-0.12034078807241747,11.55859375
1045.279040816326,2024-03-16T10:22:34.751Z,-0.10862619808306709,-0.5271565495207667,-0.15654952076677317,11.55859375
1050.3045306122444,2024-03-16T10:22:34.763Z,-0.10543130990415335,-0.4909478168264111,-0.1757188498402556,11.55859375
1055.330020408163,2024-03-16T10:22:34.775Z,-0.09904153354632587,-0.43130990415335463,-0.1810436634717785,11.55859375
1060.3555102040814,2024-03-16T10:22:34.787Z,-0.08945686900958466,-0.34930777422790205,-0.1703940362087327,11.55859375
1065.381,2024-03-16T10:22:34.799Z,-0.07987220447284345,-0.23855165069222578,-0.1554845580404686,12.14453125
1070.4065376884423,2024-03-16T10:22:34.803Z,-0.07028753993610223,-0.11501597444089456,-0.1395101171458999,12.14453125
1075.4320753768845,2024-03-16T10:22:34.808Z,-0.06389776357827476,0.013844515441959531,-0.12247071352502663,12.14453125
1080.4576130653268,2024-03-16T10:22:34.813Z,-0.06070287539936102,0.13631522896698617,-0.11714589989350373,12.14453125
1085.483150753769,2024-03-16T10:22:34.818Z,-0.06496272630457935,0.24281150159744408,-0.11927582534611289,12.14453125
1090.5086884422112,2024-03-16T10:22:34.823Z,-0.0724174653887114,0.3184238551650692,-0.1299254526091587,12.14453125
1095.5342261306535,2024-03-16T10:22:34.828Z,-0.08519701810436635,0.3588924387646432,-0.13631522896698617,12.14453125
1100.5597638190957,2024-03-16T10:22:34.833Z,-0.1033013844515442,0.3546325878594249,-0.14696485623003194,12.14453125
1105.585301507538,2024-03-16T10:22:34.838Z,-0.12673056443024494,0.3194888178913738,-0.14696485623003194,12.14453125
1110.6108391959801,2024-03-16T10:22:34.843Z,-0.14802981895633652,0.26198083067092653,-0.13099041533546327,12.14453125
1115.6363768844224,2024-03-16T10:22:34.848Z,-0.16293929712460065,0.18743343982960597,-0.09691160809371673,12.14453125
1120.6619145728646,2024-03-16T10:22:34.853Z,-0.17145899893503727,0.11927582534611289,-0.05218317358892439,12.14453125
1125.6874522613068,2024-03-16T10:22:34.858Z,-0.16932907348242812,0.09052183173588925,0.009584664536741214,12.14453125
1130.712989949749,2024-03-16T10:22:34.863Z,-0.16400425985090522,0.09691160809371673,0.07987220447284345,12.14453125
1135.7385276381913,2024-03-16T10:22:34.868Z,-0.14909478168264112,0.13844515441959532,0.16826411075612355,12.14453125
1140.7640653266335,2024-03-16T10:22:34.873Z,-0.13312034078807242,0.20340788072417465,0.24813631522896698,12.14453125
1145.7896030150757,2024-03-16T10:22:34.878Z,-0.10543130990415335,0.28753993610223644,0.3354632587859425,12.14453125
1150.815140703518,2024-03-16T10:22:34.883Z,-0.07454739084132056,0.3844515441959531,0.4142705005324814,12.14453125
1155.8406783919602,2024-03-16T10:22:34.888Z,-0.04046858359957402,0.48136315228966986,0.48136315228966986,12.14453125
1160.8662160804024,2024-03-16T10:22:34.893Z,-0.006389776357827476,0.564430244941427,0.5388711395101171,12.14453125
1165.8917537688446,2024-03-16T10:22:34.898Z,0.03407880724174654,0.6389776357827476,0.5867944621938233,12.14453125
1170.9172914572869,2024-03-16T10:22:34.903Z,0.07348242811501597,0.6900958466453674,0.617678381256656,12.14453125
1175.942829145729,2024-03-16T10:22:34.908Z,0.11288604898828541,0.7252396166134185,0.6315228966986155,12.14453125
1180.9683668341713,2024-03-16T10:22:34.913Z,0.14909478168264112,0.7263045793397231,0.6230031948881789,12.14453125
1185.9939045226135,2024-03-16T10:22:34.918Z,0.18849840255591055,0.7060702875399361,0.6048988285410011,12.14453125
1191.0194422110558,2024-03-16T10:22:34.923Z,0.22577209797657083,0.6677316293929713,0.5654952076677316,12.14453125
1196.044979899498,2024-03-16T10:22:34.928Z,0.25559105431309903,0.6017039403620873,0.5143769968051118,12.14453125
1201.0705175879402,2024-03-16T10:22:34.933Z,0.29073482428115016,0.516506922257721,0.46325878594249204,12.14453125
1206.0960552763825,2024-03-16T10:22:34.938Z,0.31629392971246006,0.41533546325878595,0.3993610223642173,12.14453125
1211.1215929648247,2024-03-16T10:22:34.943Z,0.33759318423855167,0.30670926517571884,0.3439829605963791,12.14453125
1216.147130653267,2024-03-16T10:22:34.948Z,0.35356762513312034,0.1853035143769968,0.28753993610223644,12.14453125
1221.1726683417091,2024-03-16T10:22:34.953Z,0.3652822151224707,0.0670926517571885,0.23961661341853036,12.14453125
1226.1982060301514,2024-03-16T10:22:34.958Z,0.3759318423855165,-0.04472843450479233,0.2055378061767838,12.14453125
1231.2237437185936,2024-03-16T10:22:34.963Z,0.38338658146964855,-0.15122470713525027,0.17678381256656017,12.14453125
1236.2492814070358,2024-03-16T10:22:34.968Z,0.3865814696485623,-0.23961661341853036,0.15867944621938232,12.14453125
1241.274819095478,2024-03-16T10:22:34.973Z,0.3865814696485623,-0.31203407880724177,0.15122470713525027,12.14453125
1246.3003567839203,2024-03-16T10:22:34.978Z,0.3876464323748669,-0.35782747603833864,0.14589989350372737,12.14453125
